x,y
210.79485664594796,-347.01627774804575
210.1789676273924,-346.2036227052677
209.51862605249474,-345.42625741955925
208.86293757424625,-344.64499039560377
208.2453467602695,-343.8334139035097
207.69246076253407,-342.9766900941264
207.23164293617722,-342.06734101335957
206.87927418662358,-341.1107933171772
206.65177948986977,-340.11727898671063
206.5648201192465,-339.10185661359714
206.6182654889494,-338.0840732929047
206.81654043070398,-337.08447666358785
207.15629544019,-336.1235650927295
207.62699432692358,-335.21967090694966
208.22643948736732,-334.39562417896695
208.94603120217394,-333.6742155123887
209.77121257667818,-333.07654324852336
210.67996415813047,-332.61534158003417
211.64579225760184,-332.2900942583191
212.64517428425344,-332.0884674155979
213.65957058964963,-331.9857115804908
214.6792543536158,-331.9747580536053
215.697420153386,-332.03299674412864
216.70918774560565,-332.16085672228775
217.7122990568614,-332.34518368621553
218.70681521717904,-332.5714200298468
219.68852612629317,-332.8478571645951
220.65739268169648,-333.16657824893343
221.61600107388503,-333.51502049964586
222.56674947157435,-333.88440937703336
223.5116231645396,-334.26859532953046
224.4521746249301,-334.66325394905766
225.38957883434483,-335.0653354553131
226.32470729631967,-335.4726839914731
227.25819803172843,-335.8837728744639
228.1905140826656,-336.2975195196019
229.1219895180388,-336.71315549349623
230.05286437602217,-337.13013495581686
230.98331064222546,-337.5480699765934
231.91345129831768,-337.96668474856864
232.843374162025,-338.38578312728697
233.77314187946325,-338.8052255944268
234.70279910900948,-339.2249128962406
235.63237767041008,-339.6447744162955
236.56190022773166,-340.06475990929147
237.49138291974924,-340.48483362267024
238.42083723662742,-340.9049701154179
239.35027135787635,-341.3251512836049
240.2796911057232,-341.7453642441642
241.2091006242041,-342.1655998291664
242.13850286277463,-342.585851514421
243.0678999205116,-343.0061146570374
243.99729329136667,-343.4263859529723
244.92668403852727,-343.8466630509145
245.85607291864267,-344.2669442775686
246.78546047019572,-344.6872284421415
247.71484707639348,-345.10751469720526
248.64423300993002,-345.52780243968067
249.57361846491654,-345.94809124041115
250.50300357946696,-346.3683807939733
251.4310730180161,-346.7915500911295
252.35011108580323,-347.2339604257351
253.2607239152911,-347.6934851188154
254.16514517789847,-348.165090226362
255.06506174933415,-348.6452409255166
255.961722938491,-349.1314465830013
256.85604239622313,-349.6219476578491
257.7486827133308,-350.115498621457
258.640121677052,-350.6112164989564
259.5307024645736,-351.1084746598996
260.4206708954461,-351.6068280483011
261.31020271515354,-352.10596039043514
262.1994234017844,-352.60564683889476
263.0884224587059,-353.10572749717403
263.9772636856976,-353.6060886338633
264.86599253887283,-354.1066493419101
265.75464139389913,-354.6073520589826
266.6432333044966,-355.1081558285496
267.5317846837162,-355.60903150780496
268.42030721537924,-356.1099583592569
269.3088092160321,-356.6109216260799
270.1972966050012,-357.1119108070764
271.08577359532745,-357.61291842938925
271.9742431853331,-358.1139391750313
272.8627075089625,-358.6149692595688
273.7511680848513,-359.11600598981926
274.63962599378607,-359.6170474492116
275.5281006133711,-360.11805926116716
276.4227898939569,-360.60780785544637
277.33168618340017,-361.0706760572267
278.2517228951512,-361.51097452737633
279.1900243000434,-361.9106681095652
280.14528873012637,-362.268086031184
281.11148323303223,-362.59489832000014
282.08674001484786,-362.89346859761076
283.0727983530057,-363.15421212684515
284.0660421491403,-363.38619324940197
285.0638833596257,-363.59758584919905
286.06473380856,-363.7942713042901
287.06760778570197,-363.9803798267469
288.07390246702505,-364.14678396632735
289.0843239035192,-364.28608026172407
290.0972614185577,-364.40580817179506
291.1117564385382,-364.51158292875976
292.1272416575063,-364.6074156904043
293.14337163576164,-364.6961676126513
294.15993009471424,-364.7798778189889
295.17677809893337,-364.85999882868373
296.1938243652237,-364.93756497630835
297.2110077773163,-365.0133126573912
298.22828678980056,-365.08776607910926
299.24563282360765,-365.1612983677684
300.2630260402268,-365.23417509542804
301.28045257472206,-365.3065852746958
302.297902688322,-365.3786634254912
303.31540249605735,-365.4500300347702
304.3339436072524,-365.5039301267588
305.3535107681314,-365.53302081736035
306.37345652623287,-365.5361934475251
307.39304308519814,-365.50818867924534
308.4119520948293,-365.46108863249043
309.4309517459566,-365.4159425468125
310.4501067887594,-365.3744429346393
311.46936439198464,-365.33553865764407
312.4886909181792,-365.29848150330446
313.50806443498703,-365.2627389267702
314.527470350129,-365.227931904735
315.54689879353265,-365.1937906870632
316.56634300174886,-365.16012329721525
317.5857982935491,-365.1267931107522
318.6052614043776,-365.0937028967684
319.6247300448674,-365.0607834598474
320.6442026029357,-365.0279855565644
321.66367794002696,-364.9952741425895
322.683155250287,-364.9626242785112
323.7026339624561,-364.9300182161434
324.7222925235984,-364.90421044743886
325.7422590736813,-364.89756139706265
326.762223607206,-364.9053191743566
327.7820615853237,-364.92332852216873
328.80174614497724,-364.9486322424929
329.82128944410175,-364.9791261900399
330.84071597076985,-365.01331326872696
331.86005117045124,-365.05012828381734
332.87931721174726,-365.08881331661166
333.898531927033,-365.1288290655539
334.917709047919,-365.1697917753363
335.9368588737789,-365.21142836702313
336.95598900117955,-365.25354451476096
337.9751049714448,-365.2960019321665
338.9942107965359,-365.3387022106469
340.0133189465299,-365.3813440759072
341.0327478172368,-365.41523465729955
342.05266788099266,-365.4235830357216
343.0724428389901,-365.40331403807784
344.0916199162236,-365.36264860628
345.1101207159403,-365.3074783173491
346.1278056106881,-365.23903244129184
